x,Pv
0.001,1.1120679928087992e-07
0.001006935148416371,1.1127414210885466e-07
0.0010139183931162992,1.1134242223714685e-07
0.001020950067654649,1.1141165271166337e-07
0.001028030507899538,1.1148184675943346e-07
0.0010351600520483787,1.1155301779134004e-07
0.0010423390406440324,1.1162517940551571e-07
0.0010495678165910766,1.1169834538963588e-07
0.0010568467251721822,1.1177252972237167e-07
0.001064176114064607,1.1184774657742125e-07
0.001071556333356802,1.1192401032576505e-07
0.0010789877355651338,1.1200133553829339e-07
0.001086470675650722,1.1207973698880858e-07
0.0010940055110363947,1.1215922965661645e-07
0.00110159260162376,1.1223982872991361e-07
0.0011092323098103969,1.123215496077218e-07
0.001116925000507166,1.1240440790317035e-07
0.0011246710411556384,1.1248841944746239e-07
0.0011324708017456473,1.1257360029224796e-07
0.00114032465483296,1.1265996671167597e-07
0.0011482329755570736,1.1274753520690143e-07
0.0011561961416591334,1.1283632250884339e-07
0.0011642145334999749,1.1292634558111461e-07
0.0011722885340782934,1.1301762162347136e-07
0.0011804185290489363,1.1311016807503114e-07
0.0011886049067413237,1.1320400261904676e-07
0.0011968480581780018,1.1329914318550006e-07
0.0012051483770933117,1.1339560794873328e-07
0.0012135062599522024,1.1349341533919882e-07
0.0012219221059691662,1.1359258404428705e-07
0.001230396317127307,1.1369313301054923e-07
0.0012389292981975413,1.1379508144882967e-07
0.0012475214567579315,1.1389844883750338e-07
0.001256173203213155,1.1400325492573467e-07
0.0012648849508141065,1.1410951973765317e-07
0.0012736571156776364,1.142172635761128e-07
0.0012824901168064279,1.1432650702693585e-07
0.0012913843761090094,1.1443727096173551e-07
0.0013003403184199082,1.1454957654239806e-07
0.0013093583715199414,1.1466344522650245e-07
0.00131843896615665,1.1477889876998201e-07
0.0013275825360648732,1.1489595923063072e-07
0.0013367895179874653,1.1501464897395374e-07
0.0013460603516961573,1.1513499067688088e-07
0.0013553954800125628,1.1525700733155253e-07
0.0013647953488293283,1.1538072225026175e-07
0.0013742604071314325,1.1550615906984218e-07
0.0013837911070176314,1.1563334175644806e-07
0.0013933879037220532,1.1576229460901368e-07
0.0014030512556359417,1.1589304226449376e-07
0.0014127816243295526,1.16025609704034e-07
0.0014225794745741998,1.1616002225598446e-07
0.0014324452743644548,1.162963056002724e-07
0.0014423794949405017,1.1643448577514969e-07
0.0014523826108106444,1.1657458918259147e-07
0.0014624550997739726,1.1671664259423151e-07
0.0014725974429431836,1.1686067314576157e-07
0.0014828101247675632,1.1700670835499696e-07
0.0014930936330561238,1.1715477612350998e-07
0.0015034484590009066,1.1730490474032432e-07
0.0015138750972004422,1.1745712288812749e-07
0.0015243740456833753,1.1761145965017739e-07
0.0015349458059322535,1.1776794451385681e-07
0.0015455908829074799,1.1792660737602022e-07
0.001556309785071433,1.1808747855065022e-07
0.001567103024412754,1.182505887735886e-07
0.0015779711164708003,1.1841596920792086e-07
0.001588914580360272,1.1858365145076943e-07
0.0015999339387960064,1.1875366753917742e-07
0.0016110297181179457,1.1892604995627056e-07
0.001622202448316278,1.1910083163638171e-07
0.0016334526630567517,1.1927804597230276e-07
0.0016447808997061652,1.1945772682288313e-07
0.0016561876993580413,1.1963990851747118e-07
0.0016676736068584558,1.198246258623336e-07
0.0016792391708320838,1.2001191414929192e-07
0.001690884943708388,1.2020180916116896e-07
0.001702611481748013,1.2039434717826978e-07
0.0017144193450693529,1.2058956498623122e-07
0.0017263090976753063,1.207874998828683e-07
0.0017382813074802161,1.2098818968513218e-07
0.0017503365463369949,1.2119167273545776e-07
0.00176247539006444,1.213979879102351e-07
0.0017746984184747385,1.2160717463041706e-07
0.0017870062154011596,1.2181927286730906e-07
0.0017993993687259442,1.2203432313643056e-07
0.0018118784704083829,1.2225236652401048e-07
0.0018244441165130923,1.2247344468852985e-07
0.0018370969072384854,1.226975998678306e-07
0.0018498374469454405,1.2292487488799685e-07
0.001862666344186168,1.2315531317143462e-07
0.0018755842117332783,1.2338895874471674e-07
0.0018885916666090507,1.2362585624643275e-07
0.001901689330114906,1.2386605093682797e-07
0.0019148778278610821,1.241095887070244e-07
0.0019281577897965168,1.2435651608596754e-07
0.0019415298502389376,1.2460688024970408e-07
0.001954994647905159,1.2486072903193012e-07
0.0019685528259415926,1.2511811093145952e-07
0.0019822050319549638,1.2537907512201688e-07
0.001995951918043249,1.2564367146188752e-07
0.0020097941408268195,1.2591195050365715e-07
0.002023732361479806,1.261839635031709e-07
0.0020377672457616816,1.264597624289564e-07
0.0020518994640490586,1.2673939997340862e-07
0.002066129691367711,1.270229295629293e-07
0.002080458607424817,1.2731040536663462e-07
0.0020948868966414245,1.2760188230734625e-07
0.0021094152481851433,1.2789741607316628e-07
0.0021240443560030637,1.2819706312642727e-07
0.0021387749188549,1.2850088071560086e-07
0.0021536076403463706,1.288089268858786e-07
0.0021685432289628034,1.291212604950291e-07
0.0021835823981029767,1.294379412209729e-07
0.0021987258661131963,1.297590295573504e-07
0.002213974356321605,1.3008458684767378e-07
0.002229328597072735,1.3041467529081553e-07
0.0022447893217622944,1.307493579506016e-07
0.0022603572688722007,1.310886987686063e-07
0.0022760331820058503,1.3143276257686763e-07
0.0022918178099236484,1.3178161510891678e-07
0.0023077119065787488,1.3213532301371465e-07
0.0023237162311531014,1.3249395386744298e-07
0.002339831548093676,1.3285757618733405e-07
0.0023560586271490153,1.332262594437753e-07
0.0023723982434059624,1.336000740733886e-07
