x,Pv
0.001,1.423212809639169e-07
0.001006935148416371,1.423520997016012e-07
0.0010139183931162992,1.4238334738518106e-07
0.001020950067654649,1.4241502998490653e-07
0.001028030507899538,1.4244715355395442e-07
0.0010351600520483787,1.4247972422996655e-07
0.0010423390406440324,1.425127482359992e-07
0.0010495678165910766,1.4254623188151272e-07
0.0010568467251721822,1.425801815638961e-07
0.001064176114064607,1.4261460376960696e-07
0.001071556333356802,1.4264950507534263e-07
0.0010789877355651338,1.4268489214937512e-07
0.001086470675650722,1.4272077175280957e-07
0.0010940055110363947,1.4275715074076025e-07
0.00110159260162376,1.427940360638687e-07
0.0011092323098103969,1.428314347693144e-07
0.001116925000507166,1.4286935400260907e-07
0.0011246710411556384,1.4290780100871604e-07
0.0011324708017456473,1.4294678313316734e-07
0.00114032465483296,1.4298630782388667e-07
0.0011482329755570736,1.4302638263249195e-07
0.0011561961416591334,1.4306701521566197e-07
0.0011642145334999749,1.431082133367372e-07
0.0011722885340782934,1.431499848682019e-07
0.0011804185290489363,1.4319233779054083e-07
0.0011886049067413237,1.432352801949575e-07
0.0011968480581780018,1.4327882028587384e-07
0.0012051483770933117,1.433229663821588e-07
0.0012135062599522024,1.4336772691848627e-07
0.0012219221059691662,1.4341311044659827e-07
0.001230396317127307,1.434591256374625e-07
0.0012389292981975413,1.4350578128277773e-07
0.0012475214567579315,1.435530862965275e-07
0.001256173203213155,1.4360104971680506e-07
0.0012648849508141065,1.4364968070751304e-07
0.0012736571156776364,1.436989885600325e-07
0.0012824901168064279,1.437489826951234e-07
0.0012913843761090094,1.437996726645244e-07
0.0013003403184199082,1.4385106815314527e-07
0.0013093583715199414,1.439031789807025e-07
0.00131843896615665,1.439560151032394e-07
0.0013275825360648732,1.44009586615595e-07
0.0013367895179874653,1.4406390375316963e-07
0.0013460603516961573,1.441189768937291e-07
0.0013553954800125628,1.4417481655950105e-07
0.0013647953488293283,1.4423143341919822e-07
0.0013742604071314325,1.4428883828996685e-07
0.0013837911070176314,1.4434704213951862e-07
0.0013933879037220532,1.44406056088128e-07
0.0014030512556359417,1.4446589141106627e-07
0.0014127816243295526,1.4452655954051157e-07
0.0014225794745741998,1.445880720675436e-07
0.0014324452743644548,1.4465044074640863e-07
0.0014423794949405017,1.447136774926319e-07
0.0014523826108106444,1.4477779438703833e-07
0.0014624550997739726,1.4484280367965328e-07
0.0014725974429431836,1.4490871779110243e-07
0.0014828101247675632,1.4497554931483827e-07
0.0014930936330561238,1.4504331101955693e-07
0.0015034484590009066,1.4511201585162846e-07
0.0015138750972004422,1.4518167693783043e-07
0.0015243740456833753,1.452523075875696e-07
0.0015349458059322535,1.453239212951871e-07
0.0015455908829074799,1.4539653174310148e-07
0.001556309785071433,1.4547015280419914e-07
0.001567103024412754,1.455447985444024e-07
0.0015779711164708003,1.4562048322531474e-07
0.001588914580360272,1.4569722130714504e-07
0.0015999339387960064,1.4577502745132868e-07
0.0016110297181179457,1.4585391652327767e-07
0.001622202448316278,1.4593390359530728e-07
0.0016334526630567517,1.4601500394972387e-07
0.0016447808997061652,1.460972330814067e-07
0.0016561876993580413,1.461806067006398e-07
0.0016676736068584558,1.4626514073662503e-07
0.0016792391708320838,1.4635085134028178e-07
0.001690884943708388,1.464377548873047e-07
0.001702611481748013,1.4652586798114954e-07
0.0017144193450693529,1.4661520745651654e-07
0.0017263090976753063,1.4670579038239148e-07
0.0017382813074802161,1.4679763406549845e-07
0.0017503365463369949,1.4689075605555626e-07
0.00176247539006444,1.4698517414347053e-07
0.0017746984184747385,1.470809063668134e-07
0.0017870062154011596,1.4717797101565338e-07
0.0017993993687259442,1.472763866349014e-07
0.0018118784704083829,1.4737617202757187e-07
0.0018244441165130923,1.4747734625840381e-07
0.0018370969072384854,1.4757992865724297e-07
0.0018498374469454405,1.4768393882318193e-07
0.001862666344186168,1.477893966280769e-07
0.0018755842117332783,1.4789632222019823e-07
0.0018885916666090507,1.4800473602831287e-07
0.001901689330114906,1.4811465876571302e-07
0.0019148778278610821,1.4822611143376464e-07
0.0019281577897965168,1.4833911532597828e-07
0.0019415298502389376,1.4845369203246125e-07
0.001954994647905159,1.4856986344380894e-07
0.0019685528259415926,1.486876517553144e-07
0.0019822050319549638,1.4880707947091666e-07
0.001995951918043249,1.4892816940800976e-07
0.0020097941408268195,1.4905094470152344e-07
0.002023732361479806,1.4917542880821912e-07
0.0020377672457616816,1.4930164551141605e-07
0.0020518994640490586,1.494296189256105e-07
0.002066129691367711,1.4955937350071434e-07
0.002080458607424817,1.4969093402680183e-07
0.0020948868966414245,1.4982432563919252e-07
0.0021094152481851433,1.4995957382304536e-07
0.0021240443560030637,1.500967044187316e-07
0.0021387749188549,1.5023574362898898e-07
0.0021536076403463706,1.5037671801656662e-07
0.0021685432289628034,1.5051965451279509e-07
0.0021835823981029767,1.5066458042618732e-07
0.0021987258661131963,1.508115234454342e-07
0.002213974356321605,1.5096051164469435e-07
0.002229328597072735,1.5111157348866948e-07
0.0022447893217622944,1.5126473783812525e-07
0.0022603572688722007,1.514200339557174e-07
0.0022760331820058503,1.515774915113649e-07
0.0022918178099236484,1.5173714058790514e-07
0.0023077119065787488,1.5189901168663833e-07
0.0023237162311531014,1.5206313573361724e-07
0.002339831548093676,1.522295440852178e-07
0.0023560586271490153,1.5239826853413533e-07
0.0023723982434059624,1.5256934131565515e-07
0.0023888511773267206,1.5274279511375343e-07
0.002405418214786104,1.5291866306712124e-07
0.002422100147109088,1.5309697877557863e-07
0.0024388977711086034,1.5327777630680517e-07
0.002455811889123598,1.534610902025844e-07
0.002472843309057359,1.536469554853635e-07
0.0024899928444161016,1.5383540766490214e-07
0.002507261314347829,1.5402648274534866e-07
0.0025246495436814565,1.5422021723182692e-07
0.002542158362966211,1.5441664813748374e-07
0.0025597886085113003,1.5461581299069735e-07
0.002577541122425862,1.548177498421571e-07
0.0025954167526591847,1.550224972727201e-07
0.002613416353041212,1.5523009440492129e-07
0.0026315407833233237,1.5544058089769532e-07
0.002649790909219404,1.5565399696127811e-07
0.0026681676024471915,1.558703833687382e-07
0.0026866717407699157,1.5608978146065483e-07
0.002705304208038225,1.563122331530356e-07
0.002724065894232403,1.5653778094510038e-07
0.0027429576955048792,1.5676646792760297e-07
0.0027619805142230325,1.5699833779106275e-07
0.002781135259012294,1.5723343483401831e-07
0.0028004228447995466,1.5747180397139567e-07
0.0028198441928568275,1.5771349074318494e-07
0.0028394002308453313,1.5795854132340983e-07
0.0028590918928597217,1.5820700252860784e-07
0.0028789201194727473,1.5845892182666308e-07
0.002898885857780167,1.5871434734626428e-07
0.0029189900614459917,1.5897332788590906e-07
0.0029392336907480316,1.592359129230372e-07
0.002959617712623767,1.595021526238359e-07
0.0029801431007165334,1.597720978526653e-07
0.0030008108354220267,1.600458001816951e-07
0.003021621903935133,1.6032331190073483e-07
0.0030425773002970805,1.6060468602731567e-07
0.003063678025442922,1.6088997631702797e-07
0.0030849250872493432,1.6117923727345866e-07
0.0031063195005828037,1.6147252415848074e-07
0.003127862287348013,1.6176989300333017e-07
0.003149554476536741,1.6207140061897093e-07
0.003171397104276969,1.6237710460771512e-07
0.0031933912138823756,1.6268706338191678e-07
0.0032155378559021886,1.6300133615225364e-07
0.0032378380881713264,1.6331998295431012e-07
0.003260292975860977,1.6364306466357498e-07
0.003282903591529421,1.6397064300274707e-07
0.0033056710151733184,1.6430278055367374e-07
0.003328596334279238,1.646395407690207e-07
0.0033516806438756565,1.6498098798425686e-07
0.0033749250465852083,1.6532718743050743e-07
0.003398330652677405,1.656782052466181e-07
0.0034218985801216257,1.660341084915668e-07
0.003445629954640538,1.66394965157899e-07
0.003469525909763864,1.6676084418429995e-07
0.003493587586882521,1.671318154686947e-07
0.003517816135303143,1.6750794988175295e-07
0.0035422127123029747,1.6788931928044318e-07
0.003566778483185152,1.6827599652182376e-07
0.00359151462133436,1.686680554767843e-07
0.00361642230827288,1.690655710439816e-07
0.0036415027337170273,1.6946861916471433e-07
0.0036667570956339757,1.6987727683702242e-07
0.003692186600298979,1.702916221301333e-07
0.0037177924623529885,1.707117342001095e-07
0.003743575904860672,1.7113769330444787e-07
0.0037695381593688313,1.715695808173264e-07
0.0037956804659652283,1.7200747924543307e-07
0.003822004073337817,1.7245147224365025e-07
0.0038485102388343896,1.729016446310403e-07
0.0038752002285226293,1.7335808240839317e-07
0.0039020753172505887,1.7382087278601713e-07
0.00392913678870758,1.7429010416402882e-07
0.00395638593548549,1.7476586617656336e-07
0.0039838240591405245,1.752482497105242e-07
0.004011452470255374,1.7573734691805686e-07
0.004039272488501813,1.7623325123351568e-07
0.004067285442703737,1.7673605739120873e-07
0.004095492670900633,1.772458614439508e-07
0.004123895520411489,1.7776276078120062e-07
0.0041524953478991496,1.7828685414755196e-07
0.004181293519435121,1.788182416617719e-07
0.004210291410564814,1.7935702483559498e-07
0.004239490406373252,1.7990330659362972e-07
0.004268891901551232,1.8045719129262634e-07
0.004298497300461934,1.810187847411617e-07
0.004328308017208008,1.8158819422069924e-07
0.0043583254756991135,1.821655285053075e-07
0.004388551109719938,1.8275089788243733e-07
0.004418986362998671,1.8334441417450244e-07
0.004449632689275991,1.8394619075991796e-07
0.004480491552374451,1.8455634259460728e-07
0.004511564426268469,1.8517498623424529e-07
0.004542852795154656,1.8580223985619348e-07
0.0045743581535227845,1.8643822328248703e-07
0.004606082006227097,1.8708305800233504e-07
0.004638025868558262,1.8773686719519125e-07
0.004670191266315678,1.8839977575506753e-07
0.004702579735880421,1.8907191031351946e-07
0.004735192824288565,1.8975339926735595e-07
0.004768032089305142,1.9044437281559522e-07
0.004801099099498492,1.9114496293775584e-07
0.00483439543431522,1.9185530345286337e-07
0.004867922684155622,1.9257553005114584e-07
0.00490168245044966,1.93305780310897e-07
0.00493567634573345,1.9404619372489037e-07
0.004969905993726283,1.9479691172662763e-07
0.005004373029408187,1.955580777174569e-07
0.005039079099098016,1.9632983709452478e-07
0.005074025860532095,1.9711233727759366e-07
