x,Pv
0.001,5.0045193012509176e-08
0.001006935148416371,5.006104742277705e-08
0.0010139183931162992,5.007712250018507e-08
0.001020950067654649,5.009342131602059e-08
0.001028030507899538,5.0109946984563694e-08
0.0010351600520483787,5.012670266312403e-08
0.0010423390406440324,5.0143691552966805e-08
0.0010495678165910766,5.016091690003519e-08
0.0010568467251721822,5.01783819954483e-08
0.001064176114064607,5.0196090176107994e-08
0.001071556333356802,5.0214044825313305e-08
0.0010789877355651338,5.0232249373480695e-08
0.001086470675650722,5.025070729889128e-08
0.0010940055110363947,5.026942212792212e-08
0.00110159260162376,5.028839743621055e-08
0.0011092323098103969,5.0307636849474274e-08
0.001116925000507166,5.032714404344368e-08
0.0011246710411556384,5.0346922745606697e-08
0.0011324708017456473,5.03669767348835e-08
0.00114032465483296,5.038730984239114e-08
0.0011482329755570736,5.0407925952985284e-08
0.0011561961416591334,5.042882900552928e-08
0.0011642145334999749,5.045002299377976e-08
0.0011722885340782934,5.047151196717309e-08
0.0011804185290489363,5.04933000311682e-08
0.0011886049067413237,5.051539134858179e-08
0.0011968480581780018,5.0537790140497763e-08
0.0012051483770933117,5.0560500686208255e-08
0.0012135062599522024,5.0583527324726356e-08
0.0012219221059691662,5.060687445561824e-08
0.001230396317127307,5.063054653957052e-08
0.0012389292981975413,5.065454809938735e-08
0.0012475214567579315,5.06788837207494e-08
0.001256173203213155,5.070355805324151e-08
0.0012648849508141065,5.0728575811239556e-08
0.0012736571156776364,5.0753941774391226e-08
0.0012824901168064279,5.077966078911443e-08
0.0012913843761090094,5.0805737769584097e-08
0.0013003403184199082,5.0832177697835315e-08
0.0013093583715199414,5.0858985625398714e-08
0.00131843896615665,5.0886166674287436e-08
0.0013275825360648732,5.091372603769701e-08
0.0013367895179874653,5.094166898110076e-08
0.0013460603516961573,5.097000084321571e-08
0.0013553954800125628,5.099872703713687e-08
0.0013647953488293283,5.102785305143669e-08
0.0013742604071314325,5.105738445136726e-08
0.0013837911070176314,5.1087326879108005e-08
0.0013933879037220532,5.111768605509797e-08
0.0014030512556359417,5.1148467779521036e-08
0.0014127816243295526,5.11796779334325e-08
0.0014225794745741998,5.121132247988688e-08
0.0014324452743644548,5.124340746490951e-08
0.0014423794949405017,5.1275939018581056e-08
0.0014523826108106444,5.130892335630681e-08
0.0014624550997739726,5.1342366780078905e-08
0.0014725974429431836,5.1376275679622386e-08
0.0014828101247675632,5.141065653332213e-08
0.0014930936330561238,5.144551590997842e-08
0.0015034484590009066,5.148086046999259e-08
0.0015138750972004422,5.1516696966102956e-08
0.0015243740456833753,5.155303224509935e-08
0.0015349458059322535,5.158987324917537e-08
0.0015455908829074799,5.162722701721995e-08
0.001556309785071433,5.166510068591019e-08
0.001567103024412754,5.170350149128178e-08
0.0015779711164708003,5.174243677018241e-08
0.001588914580360272,5.1781913961556515e-08
0.0015999339387960064,5.182194060766805e-08
0.0016110297181179457,5.1862524355972776e-08
0.001622202448316278,5.1903672960484574e-08
0.0016334526630567517,5.194539428288052e-08
0.0016447808997061652,5.19876962942617e-08
0.0016561876993580413,5.203058707675087e-08
0.0016676736068584558,5.2074074825234995e-08
0.0016792391708320838,5.2118167849318614e-08
0.001690884943708388,5.2162874573108046e-08
0.001702611481748013,5.2208203537292674e-08
0.0017144193450693529,5.2254163402332975e-08
0.0017263090976753063,5.230076294906461e-08
0.0017382813074802161,5.234801108070302e-08
0.0017503365463369949,5.2395916824475296e-08
0.00176247539006444,5.244448933307499e-08
0.0017746984184747385,5.2493737886526407e-08
0.0017870062154011596,5.2543671894081546e-08
0.0017993993687259442,5.2594300896180536e-08
0.0018118784704083829,5.264563456572816e-08
0.0018244441165130923,5.269768271028905e-08
0.0018370969072384854,5.275045527411765e-08
0.0018498374469454405,5.2803962339755307e-08
0.001862666344186168,5.285821412998763e-08
0.0018755842117332783,5.2913221009988225e-08
0.0018885916666090507,5.2968993489268886e-08
0.001901689330114906,5.3025542223506174e-08
0.0019148778278610821,5.308287801657368e-08
0.0019281577897965168,5.314101182280109e-08
0.0019415298502389376,5.3199954749217654e-08
0.001954994647905159,5.3259718057091104e-08
0.0019685528259415926,5.332031316445113e-08
0.0019822050319549638,5.338175164848445e-08
0.001995951918043249,5.34440452473231e-08
0.0020097941408268195,5.350720586246117e-08
0.002023732361479806,5.357124556108351e-08
0.0020377672457616816,5.3636176578551006e-08
0.0020518994640490586,5.3702011321956826e-08
0.002066129691367711,5.376876236881491e-08
0.002080458607424817,5.383644247095506e-08
0.0020948868966414245,5.3905064559195765e-08
0.0021094152481851433,5.397464174398164e-08
0.0021240443560030637,5.4045187318270706e-08
0.0021387749188549,5.4116714760292924e-08
0.0021536076403463706,5.418923773562117e-08
0.0021685432289628034,5.4262770100080146e-08
0.0021835823981029767,5.4337325902358975e-08
0.0021987258661131963,5.4412919386704266e-08
0.002213974356321605,5.4489564995570154e-08
0.002229328597072735,5.4567277372311645e-08
0.0022447893217622944,5.464607136420704e-08
0.0022603572688722007,5.472596202530156e-08
0.0022760331820058503,5.4806964618861254e-08
0.0022918178099236484,5.4889094620625626e-08
0.0023077119065787488,5.497236772199974e-08
0.0023237162311531014,5.5056799832487076e-08
0.002339831548093676,5.514240708311834e-08
0.0023560586271490153,5.522920582943425e-08
0.0023723982434059624,5.531721265461353e-08
0.0023888511773267206,5.5406444372591836e-08
0.002405418214786104,5.54969180312629e-08
0.002422100147109088,5.5588650915896656e-08
0.0024388977711086034,5.568166055237936e-08
0.002455811889123598,5.5775964710278596e-08
0.002472843309057359,5.5871581406525086e-08
0.0024899928444161016,5.596852890928068e-08
0.002507261314347829,5.606682574314659e-08
0.0025246495436814565,5.61664906868674e-08
0.002542158362966211,5.62675427798593e-08
0.0025597886085113003,5.637000132827406e-08
0.002577541122425862,5.647388590691132e-08
0.0025954167526591847,5.6579216363000194e-08
0.002613416353041212,5.668601282010466e-08
0.0026315407833233237,5.6794295681813536e-08
0.002649790909219404,5.69040856354812e-08
0.0026681676024471915,5.7015403656498045e-08
0.0026866717407699157,5.7128271012388695e-08
0.002705304208038225,5.724270926634688e-08
0.002724065894232403,5.735874028183808e-08
0.0027429576955048792,5.747638622656394e-08
0.0027619805142230325,5.7595669576735925e-08
0.002781135259012294,5.771661312131922e-08
0.0028004228447995466,5.783923996647699e-08
0.0028198441928568275,5.796357354006871e-08
0.0028394002308453313,5.80896375958655e-08
0.0028590918928597217,5.8217456218077146e-08
0.0028789201194727473,5.8347053826276954e-08
0.002898885857780167,5.847845518003175e-08
0.0029189900614459917,5.861168538320069e-08
0.0029392336907480316,5.874676988918183e-08
0.002959617712623767,5.888373450554835e-08
0.0029801431007165334,5.902260539905259e-08
0.0030008108354220267,5.916340910053738e-08
0.003021621903935133,5.930617251015401e-08
0.0030425773002970805,5.9450922902848033e-08
0.003063678025442922,5.9597687936960184e-08
0.0030849250872493432,5.974649564923852e-08
0.0031063195005828037,5.989737446653624e-08
0.003127862287348013,6.005035321373043e-08
0.003149554476536741,6.020546111668168e-08
0.003171397104276969,6.03627278080995e-08
0.0031933912138823756,6.052218333300676e-08
0.0032155378559021886,6.068385815462799e-08
0.0032378380881713264,6.084778316002538e-08
0.003260292975860977,6.10139896662005e-08
0.003282903591529421,6.118250942613507e-08
0.0033056710151733184,6.135337463441553e-08
0.003328596334279238,6.152661793363085e-08
0.0033516806438756565,6.170227242089795e-08
0.0033749250465852083,6.188037165392111e-08
0.003398330652677405,6.206094965727848e-08
0.0034218985801216257,6.224404092911533e-08
0.003445629954640538,6.242968044756938e-08
0.003469525909763864,6.261790367770187e-08
0.003493587586882521,6.2808746577956e-08
0.003517816135303143,6.30022456072905e-08
0.0035422127123029747,6.31984377322132e-08
0.003566778483185152,6.339736043333413e-08
0.00359151462133436,6.359905171285341e-08
0.00361642230827288,6.380355010209422e-08
0.0036415027337170273,6.401089466852711e-08
0.0036667570956339757,6.422112502322557e-08
0.003692186600298979,6.443428132851125e-08
0.0037177924623529885,6.465040430627552e-08
0.003743575904860672,6.486953525035004e-08
0.0037695381593688313,6.50917160204034e-08
0.0037956804659652283,6.531698905794032e-08
0.003822004073337817,6.554539739879625e-08
0.0038485102388343896,6.577698467739276e-08
0.0038752002285226293,6.60117951353864e-08
0.0039020753172505887,6.62498736303805e-08
0.00392913678870758,6.649126564411063e-08
0.00395638593548549,6.673601729121017e-08
0.0039838240591405245,6.698417532799913e-08
0.004011452470255374,6.723578716134024e-08
0.004039272488501813,6.749090085806118e-08
